order_date,order_qty,customer_id,product_category_id,cost_per_unit,price_per_unit
2017-04-29,451,3,2,471.4434591395266,564.1334591395266
2021-02-11,751,2,1,2269.0779548415258,2360.0779548415258
2017-01-23,4483,1,3,499.6048955771867,605.8148955771868
2020-09-25,362,2,1,1352.40654317494,1514.3265431749398
2017-01-22,3472,1,3,505.3793985842654,568.6293985842653
2019-08-01,3571,1,3,566.0170934751843,751.9870934751843
2017-01-20,465,1,3,470.74848650703245,588.3184865070324
2020-05-24,4678,1,1,974.9695398797226,1062.0795398797227
2017-08-08,650,3,3,484.5814498018959,600.4914498018959
2017-06-01,2643,2,1,455.5425348435071,584.2925348435072
2021-02-20,4676,1,2,2326.589397380573,2490.509397380573
2018-03-26,2771,3,1,510.78457647610526,628.0545764761052
2021-01-02,4801,1,2,1947.7575727273943,2053.2675727273945
2017-12-30,628,1,1,530.6026880883243,595.5626880883243
2019-09-27,1443,2,2,643.8087957158267,757.4887957158267
2018-07-06,4945,3,2,545.0185197202334,579.5585197202334
2019-04-01,2414,2,3,575.9141715437783,673.2141715437783
2019-06-22,127,2,2,598.7434391426248,712.6834391426247
2018-02-25,3164,2,1,531.8529212086835,576.7829212086835
2018-04-12,3065,3,1,494.66702108282135,628.0770210828214
2019-10-23,3749,3,2,704.0821884188692,747.5321884188692
2017-04-22,575,2,1,498.3122679962495,646.7222679962496
2019-08-09,3508,3,1,626.6106096225282,685.7206096225282
2020-03-06,1898,2,3,833.4090988674834,874.5590988674835
2018-09-17,4868,1,2,549.0079711429071,657.8579711429071
2018-07-03,1184,2,3,509.1689415231542,579.9689415231543
2018-04-27,3708,3,2,522.6129389767713,620.9129389767712
2019-11-04,3591,3,1,663.7215388881614,774.5715388881613
2020-08-27,3175,1,3,1312.9148064849853,1367.7248064849853
2017-07-02,3161,3,2,457.3740935622472,645.9840935622472
2019-12-14,2690,3,3,714.3970967598381,814.9470967598381
2017-07-23,2674,1,2,525.7450747085439,583.835074708544
2017-06-12,2984,2,2,548.8211090467895,649.0411090467895
2020-04-26,4561,3,2,922.9791256744656,991.5391256744657
2017-12-11,4084,1,2,521.3454537771382,648.5954537771382
2020-02-04,2859,3,3,804.5941661942825,840.9641661942824
2018-07-06,647,2,1,510.1185197202335,665.0385197202335
2017-07-28,3856,3,2,480.34388625980245,579.6838862598024
2018-11-27,1917,1,2,577.8615719236292,673.5315719236293
2017-10-25,127,3,1,526.4750005898936,557.3550005898936
2017-05-13,722,3,3,458.2124409232453,614.2024409232453
2017-04-11,4332,1,3,501.52032448911314,593.9103244891131
2018-04-08,2533,2,1,552.9071848434355,613.4571848434355
2019-09-20,2808,3,3,598.7044195813506,727.7644195813507
2020-11-16,3463,2,1,1626.2007822293376,1791.1507822293377
2017-12-07,2831,2,1,470.02670742088077,605.3567074208808
2017-11-25,3726,2,2,463.3031875363423,618.1031875363423
2018-07-06,1042,1,2,552.1985197202334,639.9985197202334
2019-05-11,3198,3,1,534.4306558000659,718.5106558000659
2018-10-24,4015,2,1,554.336832352468,667.726832352468
2019-08-03,982,2,3,592.576481087273,663.9364810872729
2018-10-15,517,1,3,550.4823326448608,656.6523326448608
2018-03-02,4205,2,1,532.4460150480136,597.6360150480135
2018-11-26,4629,2,3,569.1438526603275,604.8538526603274
2020-11-24,1266,3,2,1707.3882155996848,1777.6282155996848
2020-04-25,2832,1,2,959.6610205716077,1013.9710205716077
2019-12-12,1103,3,3,680.0322999528112,787.0322999528112
2020-08-20,1280,2,1,1220.4645703859464,1331.8945703859465
2021-04-06,1697,2,1,2797.5575539303295,2959.2475539303296
2017-06-30,4526,2,2,456.48973546421837,601.7397354642184
2020-07-11,4300,1,1,1111.0805295341565,1172.3705295341565
2018-01-08,1316,2,3,515.4005705038437,591.3305705038437
2019-04-18,793,3,3,558.7067478299421,697.016747829942
2017-03-12,806,3,1,465.403757854958,629.0237578549579
2020-05-17,3190,2,3,967.2495418245469,1109.439541824547
2019-07-09,4139,3,2,639.2699274512969,702.4299274512969
2018-04-07,3808,1,3,508.60784561535866,597.7878456153586
2020-11-21,2131,2,2,1634.616207903514,1822.786207903514
2018-01-23,1389,1,1,490.4123465510766,645.1023465510766
2018-05-10,4131,2,2,494.4732854377294,648.7332854377295
2018-03-31,1762,3,3,557.5692761794221,571.6792761794221
2019-05-02,435,3,3,549.561823891556,636.6818238915558
2020-09-21,110,3,1,1414.9426077587643,1514.4426077587643
2020-07-06,1873,1,2,1127.3136159734452,1152.0636159734452
2017-01-31,983,1,3,489.82987260998027,613.6298726099803
2017-02-09,4799,2,1,491.37266392744755,598.0926639274476
2021-04-04,3919,2,2,2848.3700533950446,2862.1400533950446
2018-08-17,1345,1,2,496.2108602886637,651.0508602886637
2021-04-15,632,3,2,2885.3104716185876,2996.800471618588
2021-01-12,3391,3,2,2039.7157673334855,2174.6557673334855
2017-02-12,4804,1,3,503.6907942364868,627.7607942364867
2018-11-01,2795,2,2,577.3060239023455,634.9360239023455
2018-12-19,4413,3,3,506.1080715475329,589.888071547533
2021-04-18,4846,1,3,2928.138660692046,3097.1486606920457
2019-12-31,725,2,3,733.890659915651,858.6006599156509
2018-09-27,1863,2,2,568.655735324795,613.7257353247951
2019-07-17,1988,2,1,583.6340299839893,690.2940299839893
2018-05-21,909,2,2,537.7693542570385,593.2393542570385
2017-09-24,1546,3,2,456.1311293361451,592.7611293361451
2019-06-08,4370,2,2,631.9900578010105,639.4500578010105
2017-08-27,851,2,1,500.71481973373477,614.2648197337347
2017-05-09,1281,3,1,499.75466547541134,605.4746654754114
2017-01-11,3565,2,3,538.2907070439254,639.6307070439254
2020-05-03,4590,3,3,900.4283096245003,1035.2583096245003
2019-09-02,1275,2,3,625.4711862330598,765.4711862330598
2020-10-22,4943,1,1,1527.1246837948852,1614.6446837948852
2017-01-24,409,3,2,520.4904200550726,649.5604200550727
2020-08-28,4872,2,1,1237.61333051741,1325.10333051741
2018-07-19,4129,3,3,515.3940272281978,587.9840272281979
2018-12-05,2128,2,1,524.4720492044298,599.7320492044298
2018-08-11,3495,2,2,500.36890949180207,665.1089094918021
2017-03-24,1579,3,1,503.5403385678394,646.5503385678393
2020-04-13,3420,2,3,893.2818478744643,939.8418478744643
2019-11-02,2018,2,3,660.3892266410845,727.9492266410845
2018-06-11,2263,2,1,522.3663454309082,604.2263454309082
2018-01-31,733,3,3,510.13006411180584,557.7600641118058
2019-09-17,4357,3,2,648.6934969432441,760.4634969432442
2021-04-25,1072,2,3,3009.016185958051,3139.636185958051
2018-02-24,2211,1,2,537.742906675307,638.872906675307
2018-11-04,1516,2,2,558.0858061934264,606.7158061934264
2021-02-07,2876,1,2,2238.555839823957,2320.5558398239564
2018-08-30,4457,2,2,504.457674905741,587.617674905741
2018-07-18,2693,1,3,564.7219673912416,628.7219673912416
2017-06-18,3743,3,2,516.228580807723,597.5685808077229
2017-06-29,723,2,2,531.767647228078,623.767647228078
2018-04-27,3775,3,1,527.6229389767713,575.7129389767712
2019-03-25,2650,2,3,516.9852562278564,669.1452562278564
2017-03-11,4517,3,1,525.5067739850329,558.6567739850328
2020-09-05,1433,1,3,1293.0605787631605,1409.7005787631606
2018-03-22,3571,2,2,483.84098555596546,623.2609855559654
2021-04-17,3680,3,2,2910.1383190965635,3016.8183190965633
2019-05-16,2637,2,1,609.6935603231586,692.0835603231587
2017-07-10,4945,1,3,527.7439924566828,573.2339924566827
2018-07-17,4364,3,1,545.9703158121807,568.8803158121807
2017-04-11,3206,3,2,488.38032448911315,577.6903244891131
2021-01-25,1457,2,3,2145.1877193667965,2181.1977193667967
2020-08-12,134,2,3,1208.956246306547,1277.316246306547
2020-01-24,2480,3,1,746.0716391279313,858.2916391279313
2017-08-21,211,1,1,476.44915621134226,592.6191562113423
2020-04-23,4462,2,1,948.4256264167796,1050.0256264167797
2020-09-21,4768,1,1,1401.6726077587643,1423.0126077587643
2020-01-01,3092,1,2,743.6602632152292,856.1202632152292
2017-07-11,263,3,3,523.0267624189662,594.7967624189662
2017-12-10,1490,2,2,464.89806345983897,628.8780634598389
2021-01-13,2778,3,2,2031.6155461701526,2158.4255461701528
2020-03-05,3663,2,2,795.4654715099338,957.9354715099338
2019-12-01,2118,3,3,680.5105832290612,793.2205832290613
2018-06-18,346,2,3,466.43119185451326,652.2311918545132
2018-10-08,4009,2,2,485.1345933417619,652.4545933417619
2017-01-21,3888,3,2,543.8639289395676,583.4239289395676
2018-09-20,2348,3,1,539.7233620888828,612.0633620888829
2018-03-29,197,2,3,512.7446933783046,606.1746933783046
2019-08-22,3142,3,2,583.3661199213002,703.3361199213002
2017-04-29,1524,1,1,468.4034591395266,596.9434591395266
2019-11-30,3174,3,3,690.2970977403595,820.8070977403595
2020-06-12,1386,2,1,1010.1210234374378,1141.4110234374377
2017-02-08,1857,1,3,482.55668052482343,562.5466805248234
2017-06-20,4000,1,1,529.8215238303203,624.7615238303204
2017-02-08,2218,1,1,537.8966805248234,564.0366805248234
2018-05-01,831,1,3,487.552638655437,614.592638655437
2020-03-10,2233,2,3,863.3541915756682,965.1041915756682
2020-06-13,2981,2,2,1058.6385285546248,1149.4085285546248
2020-05-24,878,2,1,993.5495398797225,1033.0795398797227
2017-10-27,2067,1,3,464.3586594708073,582.6186594708073
2020-03-28,2195,3,2,839.2902991945322,926.8002991945323
2017-05-05,138,1,2,510.54763618629096,622.807636186291
2017-12-21,2467,3,1,544.6970034102454,611.2670034102455
2019-11-20,3509,3,2,722.7600747575767,749.7600747575767
2017-09-04,3020,1,3,524.7669067531659,596.6369067531659
2018-07-04,4195,3,3,511.38508623076996,619.10508623077
2020-09-21,1781,2,1,1381.1126077587644,1434.8626077587644
2017-10-10,3052,3,1,498.95107854565845,637.6810785456584
2020-11-05,434,1,2,1588.2353107075148,1680.4053107075147
2019-12-23,1961,2,1,688.3391305688397,842.1891305688398
2019-05-14,3530,3,3,547.6289389600838,657.2589389600838
2017-02-18,1622,1,2,546.1478789248736,624.7478789248736
2018-05-11,3511,1,2,462.95145186491806,577.101451864918
2020-11-21,1677,2,3,1638.1362079035139,1737.1362079035139
2019-03-20,2884,1,1,583.9587919338052,677.0987919338052
2020-01-17,1842,3,2,756.9325090202365,864.8825090202365
2020-02-17,4283,1,3,780.7126846569229,919.842684656923
2019-10-22,4537,1,1,653.9743168346957,753.9543168346958
2018-07-02,3804,3,3,470.9031756449296,567.3331756449295
2018-05-19,3649,1,3,547.6973763095353,654.1273763095354
2020-05-23,1221,2,3,999.9214824673857,1122.8514824673857
2021-02-23,2073,2,3,2432.149423301009,2481.8294233010092
2020-05-28,4157,3,1,1001.1012684018121,1057.891268401812
2020-07-10,1374,2,3,1084.89923336732,1200.59923336732
2020-11-09,1987,2,2,1628.048633136223,1671.7386331362231
2020-12-12,4561,2,1,1790.449992105172,1928.719992105172
2019-08-15,4278,2,1,572.6760206786831,727.2760206786832
2018-08-29,976,2,3,549.4164924435233,579.8064924435234
2017-04-25,3455,2,3,496.5682314015765,587.5982314015765
2019-03-06,3165,1,1,584.0422682957275,637.6122682957274
2019-05-05,4410,3,3,574.0223365144491,643.712336514449
2018-11-20,1745,2,3,579.8038792556592,591.1838792556592
2017-06-17,508,3,3,531.9471948335552,616.9471948335552
2021-04-13,4350,2,1,2912.65438788009,2975.68438788009
2020-09-20,4889,3,3,1366.7659778694174,1495.5259778694174
2018-02-22,1354,3,3,491.56347384996116,648.8834738499612
2019-01-04,2244,3,2,514.4069686809119,638.8469686809119
2020-08-13,4499,3,1,1226.3280775380797,1363.8880775380799
2020-09-02,447,3,3,1318.3357664556215,1406.8557664556215
2018-08-13,1659,1,1,551.1743610594574,627.7543610594574
2017-03-20,1058,3,3,530.6609006876205,638.7209006876204
2019-04-05,4690,1,3,548.03575470443,677.6357547044299
2019-07-19,4791,1,1,637.4648911345787,681.2048911345787
2018-11-15,298,1,1,517.5798798706695,653.1198798706695
2020-02-11,3674,3,2,779.8057571818365,841.1757571818366
2019-11-27,682,1,2,702.3961993173752,772.6261993173753
2021-03-27,4634,1,2,2707.696020050068,2808.056020050068
2019-10-10,2918,1,1,681.2415224588048,739.8815224588047
2018-02-26,2870,2,1,524.4731358147269,583.7031358147269
2019-01-14,1628,2,3,501.67650351865655,638.0265035186566
2020-02-25,2740,1,3,836.1271244340003,931.4771244340002
2020-09-13,1768,3,3,1340.986323242828,1467.9163232428277
2018-04-13,3059,3,1,551.9876061882355,625.3176061882355
2017-12-21,508,1,3,521.8370034102454,595.3570034102455
2021-02-06,3801,3,1,2231.0215321631413,2377.661532163141
2018-02-05,1128,2,2,539.579349627919,620.059349627919
2017-04-21,4871,1,2,522.6236994987557,639.7336994987558
2019-10-01,1896,3,3,631.9485037391476,778.2485037391477
2020-02-10,306,3,3,767.8530419719766,845.8030419719767
2021-04-20,4650,2,3,2998.453705765483,3109.233705765483
2017-05-30,2728,1,1,508.1616661404491,596.2216661404491
2017-01-24,152,3,3,499.1504200550727,552.9404200550727
2017-06-02,1465,2,3,542.5530475177246,629.3830475177245
2019-07-23,4869,1,3,645.7371166770391,740.207116677039
2017-03-17,2475,2,2,503.6492044998841,625.8692044998841
2019-10-23,4146,3,3,640.7621884188692,769.6321884188692
2017-07-17,430,3,3,478.2647342684598,629.9347342684598
2019-11-20,3425,1,1,658.6000747575767,809.5000747575767
2019-07-12,127,1,3,563.7605552188661,728.2305552188661
2020-02-25,582,2,3,829.6071244340003,910.1371244340003
2021-02-01,2075,1,1,2221.8915694637217,2288.781569463722
2020-08-19,1405,1,1,1285.2961894387527,1296.1861894387528
2017-03-18,1927,3,2,473.9064005223835,557.9564005223835
2019-01-09,660,2,3,523.4045201561761,621.5345201561761
2018-05-28,688,2,3,511.8159876025821,577.7959876025822
2020-04-11,3026,3,1,842.2649551985985,974.7949551985985
2018-03-03,3920,2,3,521.4172451232537,597.4972451232537
2018-05-04,3114,3,3,528.8803138234975,569.8303138234975
2020-07-14,3538,1,2,1144.01535942695,1169.99535942695
2020-01-24,3410,2,3,713.3616391279313,905.7216391279312
2019-03-11,1402,2,1,581.6038756605119,639.4938756605119
2017-04-12,3669,3,3,548.8284761115588,556.3484761115587
2018-02-06,1686,2,2,520.5857463760585,565.5357463760586
2018-04-03,2498,2,3,476.8029312089864,613.8829312089864
2021-02-07,2795,2,3,2214.865839823957,2371.8158398239566
2018-01-18,1168,3,1,527.0643167153038,636.2543167153038
2017-01-14,4515,2,2,541.696395832701,592.7463958327011
2019-07-10,2396,1,2,561.9243770885535,670.3843770885534
2018-09-09,2287,2,3,511.75774628582326,670.4877462858233
2018-08-30,3461,2,3,518.957674905741,605.407674905741
2017-11-27,3536,1,1,530.2641464913941,556.1141464913941
2020-01-19,2004,1,2,730.1232451731644,812.5932451731644
2020-12-10,737,1,3,1776.0668219649735,1933.0768219649735
2017-09-24,3447,3,3,491.2311293361451,596.0211293361451
2018-05-03,4033,3,1,550.2141431079577,609.6441431079577
2020-11-15,4588,1,2,1633.8100818202367,1763.1900818202366
2018-05-16,627,2,3,538.8466756753944,577.1766756753944
2019-05-18,3289,1,1,535.6755462653983,679.7755462653982
2021-01-31,511,2,1,2143.422407426589,2308.6224074265892
2020-10-21,2232,3,3,1517.9646107411793,1607.6746107411793
2019-07-03,539,1,1,628.9534261646522,712.4134261646523
2017-04-26,4208,2,2,460.2569725585844,554.8369725585844
2018-05-19,2004,1,3,527.0673763095353,640.2773763095354
2019-03-28,924,2,3,540.3261251036483,612.0361251036484
2017-11-27,3957,1,1,526.424146491394,615.804146491394
2020-07-14,2247,3,2,1079.59535942695,1203.80535942695
2021-01-05,2719,3,1,2011.5010393384562,2039.821039338456
2017-11-19,4540,2,1,485.7633253977302,600.3233253977302
2017-11-17,4175,3,3,488.8443596918197,576.9443596918197
2017-05-21,2434,3,3,477.7402907399126,591.5802907399127
2017-09-12,3239,2,1,485.0943706446992,560.3643706446993
2017-06-27,4587,1,1,453.66365087802575,580.1236508780258
2019-12-20,2040,2,3,706.8695444931623,798.6895444931623
2020-05-16,2242,3,2,963.4030764423353,1079.8830764423353
2017-09-28,3889,1,1,529.616313460165,622.096313460165
2020-06-22,3717,2,3,1081.0552151635984,1144.2052151635985
2020-11-07,4737,3,1,1595.1972756973573,1726.0972756973574
2018-05-24,4241,2,2,499.63461780863264,637.0146178086326
2020-01-19,4977,2,1,767.1432451731644,848.6632451731643
2018-12-09,2671,2,1,527.9068555125436,645.9768555125437
2018-06-22,3660,2,2,543.1659424448096,594.8359424448096
2017-06-05,1090,3,3,468.3649019731853,649.3649019731853
2018-04-27,844,3,1,509.1829389767712,622.2929389767712
2021-04-04,4695,2,1,2798.550053395045,2861.200053395045
2017-02-26,4004,1,1,547.6890834575212,593.4190834575212
2017-10-01,2324,3,1,522.5836941113663,616.2136941113663
2019-06-07,4299,1,3,630.3370724388164,725.8770724388164
2018-10-05,3746,1,2,494.0476994798901,670.6476994798901
2018-04-28,4844,2,3,472.5874536716551,618.6774536716551
2017-02-28,3327,1,3,502.9522070191829,553.9322070191829
2021-01-23,562,2,3,2101.5161051625428,2197.856105162543
2020-10-11,888,1,2,1410.9653200015637,1539.8053200015634
2017-07-14,4756,1,3,533.4754566832773,632.4654566832774
2019-05-04,2693,1,2,551.6037676760687,636.5337676760688
2019-01-15,3289,3,1,516.3978860362498,611.0078860362498
2019-03-28,1441,3,1,559.6161251036483,682.3161251036483
2020-09-13,2122,1,2,1319.4163232428277,1443.0663232428278
2019-11-19,1084,2,1,714.3496266244545,756.6696266244545
2019-12-25,3142,1,1,716.1331931027923,796.7631931027922
2019-02-05,528,1,2,567.0974564415975,604.4374564415975
2021-01-06,4078,2,2,1978.8186945351483,2112.7886945351484
2017-10-28,2213,3,2,510.96065276816137,588.8806527681613
2018-04-13,3819,3,1,522.4076061882355,623.8876061882355
2017-11-11,1297,3,2,541.9403593802174,564.6003593802174
2018-07-05,3405,3,3,561.3916116619239,569.2116116619239
2017-02-20,4571,3,3,538.7704891610954,648.3404891610954
2017-12-04,1874,1,1,546.4165596200387,564.0465596200387
2020-09-04,3636,2,1,1319.1457997643388,1434.035799764339
2017-09-09,3760,1,1,506.3621778803802,651.6621778803803
2020-04-23,448,2,2,860.1956264167795,959.5656264167795
2020-11-06,4934,1,1,1589.6676872610524,1737.5976872610522
2020-10-05,4883,1,2,1427.2368687363976,1505.3068687363975
2020-03-18,878,1,1,801.6796523858853,941.5596523858853
2018-01-08,1583,1,1,516.6405705038437,575.4105705038437
2021-02-28,4788,2,3,2403.0132746570857,2494.1132746570856
2019-03-25,3061,1,3,558.4152562278564,612.2352562278564
2017-10-09,4765,1,2,484.8809736772721,646.8609736772721
2018-03-25,401,2,2,475.4583348020948,614.0383348020947
2017-12-13,3616,1,1,545.800645951254,574.140645951254
2021-04-26,4950,2,1,3069.4960168878415,3163.7960168878412
2020-04-23,766,1,1,901.2056264167795,1035.7956264167797
2019-06-07,2979,3,2,582.9570724388165,655.0570724388165
2020-05-27,1303,1,3,982.8852919421017,1114.0652919421018
2019-11-22,2664,3,3,700.4251012570214,796.8851012570215
2019-12-14,3635,3,1,761.127096759838,843.7270967598381
2019-11-20,567,2,3,679.0300747575767,805.5100747575767
2020-09-14,2435,2,2,1359.8045048590418,1435.3545048590418
2021-04-02,2800,3,1,2812.501410009698,2880.9514100096976
2019-04-26,2394,3,2,523.9569278611931,687.536927861193
2020-05-10,4585,3,3,929.3222337735864,1021.0322337735863
2017-12-30,143,3,1,553.9326880883243,610.7926880883243
2018-01-03,2147,1,3,471.034652783431,566.334652783431
2019-06-14,2513,1,1,541.9616966116376,720.3816966116377
2019-08-02,3200,2,3,571.7204289425601,712.7004289425602
2017-11-17,1451,1,2,521.1543596918198,556.8843596918198
2018-07-12,2857,2,2,538.5281110482485,578.9481110482485
2019-02-08,4933,3,1,507.2850449658866,636.0250449658865
2019-03-29,4610,1,1,589.6359557291667,689.4559557291667
2018-06-15,3650,1,2,543.0813261230426,577.6113261230427
2017-09-07,4441,3,1,478.89781404458336,568.8378140445833
2019-09-01,1126,1,2,642.7270012269253,696.3670012269253
2020-04-03,2651,2,3,894.917402187348,938.0674021873481
2020-06-26,1238,3,2,1097.6358522819867,1172.3558522819867
2017-10-06,4300,2,1,511.121257229382,623.251257229382
2021-03-14,2455,3,2,2566.9782867056474,2687.718286705647
2019-10-30,4742,3,1,655.2729437351591,721.6729437351592
2019-09-15,3589,3,2,613.5099967260654,765.3899967260654
2017-09-13,4143,2,3,498.25194249792276,617.3219424979227
2018-12-05,4368,3,1,499.63204920442973,595.8220492044298
2021-01-05,2868,1,1,1996.7910393384561,2124.441039338456
2019-02-11,3277,2,1,580.802848221878,605.522848221878
2021-04-11,4040,3,1,2853.357668255826,3003.517668255826
2020-01-26,3146,3,2,781.5122908101887,892.5722908101886
2018-12-16,607,1,1,519.0726632918257,589.7326632918257
2020-12-01,1000,3,3,1784.9551156380855,1864.9051156380856
2020-04-27,622,2,1,946.367571302838,993.1675713028379
2018-01-13,2563,2,3,520.7804253420817,643.3304253420818
2017-03-20,1924,1,3,492.69090068762046,567.6009006876204
2019-02-28,280,1,2,512.5709103917537,678.1809103917537
2021-03-02,1935,3,3,2477.3574972355227,2522.0574972355225
2019-05-16,3770,2,2,578.1735603231587,633.7035603231586
2018-02-07,4436,3,2,552.1523251079389,621.4323251079389
2017-03-29,642,1,3,524.7779714842625,591.6179714842625
2019-03-20,2975,2,3,542.2887919338052,623.6387919338052
2021-02-04,4346,2,1,2166.541871402333,2341.3018714023333
2019-07-01,2708,2,1,548.7800976853566,691.6300976853565
2020-09-26,3807,3,2,1409.8024258908144,1478.7024258908145
2017-10-16,4846,1,1,553.6438364471401,594.17383644714
2017-03-27,646,3,2,477.09280560804183,599.1328056080418
2018-06-29,3257,3,1,507.90813218620605,569.198132186206
2021-03-18,1993,2,1,2587.345782621464,2669.0657826214638
2018-02-11,1815,3,2,476.78047813962155,579.5304781396216
2020-07-11,4439,3,2,1124.1505295341567,1231.8405295341565
2018-11-18,1253,1,2,560.7000212922048,665.1200212922048
2019-10-18,3221,2,1,643.5333186911943,769.6433186911943
2017-11-07,1289,2,1,522.6667255344316,645.9767255344317
2020-12-12,1932,3,3,1763.859992105172,1929.3099921051721
2020-09-29,1723,2,3,1395.4035946626714,1472.4135946626716
2018-08-03,4892,3,2,515.4853284171367,662.0953284171367
2017-01-05,458,3,2,511.84002499999997,641.250025
2017-08-17,2217,3,3,550.7369525716185,609.5569525716186
2017-04-21,2742,2,2,515.5136994987557,637.2736994987557
2017-03-27,4200,1,2,538.9128056080418,570.4828056080419
2018-03-24,1385,2,2,487.052323186164,561.962323186164
2019-10-01,333,1,2,669.7285037391475,773.6885037391476
2018-02-06,1946,1,1,522.3057463760586,577.3057463760586
2018-06-16,1494,2,2,472.9509327536578,573.4809327536578
2019-12-02,1901,3,3,698.9190361452065,778.1990361452065
2017-02-09,2477,2,2,512.0426639274475,631.8626639274476
2020-04-20,4196,3,2,930.95381128247,1034.3238112824702
2017-08-09,2477,3,2,491.0662070509054,611.5262070509053
2020-10-09,1232,1,1,1499.1881549977115,1552.6981549977118
2020-07-15,114,1,3,1122.8075362240847,1253.3275362240847
2020-02-14,3265,2,2,769.3967267170723,887.4067267170723
2018-11-22,1553,3,3,553.3407833951971,603.9607833951972
2019-06-30,3424,1,3,582.9069131197577,691.8869131197578
2017-12-15,3835,1,3,505.3663914269153,646.7063914269153
2017-03-29,4107,3,2,496.54797148426246,596.6679714842625
2020-12-02,2889,2,2,1738.1410412162759,1834.4410412162758
2019-11-24,2423,1,2,676.9191253971229,833.529125397123
2020-08-23,3601,2,1,1270.3707339550856,1379.1107339550858
2018-08-23,3300,2,1,481.74988175113583,632.1598817511358
2018-06-09,2212,3,1,506.5708986717241,620.5208986717241
2020-03-01,2157,2,2,807.0503485940947,958.1403485940946
2018-02-17,3799,1,2,554.4183239847657,568.7183239847657
2017-02-19,4435,2,3,517.974168319498,587.854168319498
2020-09-28,2049,2,1,1418.4108404603699,1537.8008404603697
2020-07-26,316,2,1,1134.9657435523097,1221.8257435523096
2017-12-23,346,1,3,474.66501811943317,630.7450181194332
2017-08-04,2290,1,1,504.26315135373426,602.6731513537342
2017-07-14,4526,1,1,470.17545668327733,559.3654566832773
2018-07-09,2366,1,2,496.55155883733096,578.0815588373309
2020-03-12,347,3,1,785.1606540962142,932.0706540962142
2017-02-13,3827,2,3,539.3868982076692,646.2568982076692
2018-03-19,3204,2,2,536.1356761165489,621.4656761165489
2019-01-27,387,1,3,540.1244734758662,644.6444734758662
2019-10-24,1976,1,1,683.9041493609636,805.8941493609634
2019-12-23,2680,2,3,714.2991305688397,850.8291305688397
2021-03-02,2579,3,3,2438.947497235523,2516.3374972355227
2017-03-20,3179,2,2,523.8409006876204,625.7109006876204
2020-04-02,1230,3,3,819.6134350122867,986.9534350122867
2021-03-30,1103,1,3,2767.582589306825,2805.302589306825
2021-04-09,669,2,1,2881.947936938023,2914.7779369380232
2021-04-26,356,1,2,3034.5460168878412,3163.1560168878414
2019-02-25,4098,2,2,580.2622458281143,656.7922458281142
2020-03-23,4733,2,1,879.7008749411689,923.2708749411688
2020-03-18,3809,2,2,832.0596523858853,964.3196523858853
2021-02-15,2707,3,1,2278.3663875246643,2442.9363875246645
2020-11-13,2163,1,3,1636.1439229922398,1725.0739229922397
2019-04-11,142,1,2,539.7583008846498,636.1483008846498
2018-02-18,4789,3,3,478.6469656046895,587.3269656046895
2017-03-01,3800,1,1,466.8688180542788,629.0588180542788
2019-10-16,4477,2,1,688.4618315796088,714.8018315796087
2018-09-09,2023,3,3,533.5777462858233,586.9577462858233
2017-06-18,3324,2,1,508.43858080772293,643.728580807723
2021-02-21,4151,1,3,2367.2595943674755,2467.4195943674754
2017-10-03,122,2,3,482.41242764483263,572.3624276448327
2020-11-18,4645,1,2,1705.6781365711865,1810.2881365711864
2018-04-11,2569,1,1,505.37668764459835,578.2866876445984
2018-10-27,4522,2,2,491.75019494478556,621.6301949447856
2020-10-15,3571,2,1,1434.4074387378016,1538.3574387378017
2019-03-15,1222,2,2,571.9569679152926,620.2569679152925
2018-02-05,1892,1,1,547.059349627919,576.079349627919
2020-03-19,1752,3,3,854.7107006478147,895.2607006478147
2017-03-30,3003,2,2,519.3156113416837,649.7456113416838
2019-10-01,2535,2,3,695.5685037391477,732.2285037391475
2017-03-09,4881,3,1,463.7629103091832,650.4029103091832
2017-09-17,4970,1,1,492.6031129074346,581.9131129074345
2017-01-31,3620,3,2,518.6898726099803,596.6498726099803
2019-11-23,1797,2,1,685.1697267633065,755.6797267633065
2020-07-05,4978,2,1,1094.1667323118859,1192.4167323118859
2019-01-07,2252,3,1,571.7146017733978,598.6046017733978
2018-04-10,2435,3,3,513.4166046214909,597.1566046214909
2020-02-01,2736,1,3,808.9829342045325,843.8729342045326
2017-09-30,3883,3,3,473.45447175260324,619.6744717526033
2020-05-16,3960,2,3,941.9230764423353,1024.4730764423352
2017-01-11,3260,1,2,521.2907070439254,583.8007070439254
2017-09-30,1830,3,2,552.0844717526032,600.7244717526032
2018-03-27,1825,1,1,538.7810493584858,570.7710493584857
2018-07-03,3505,2,2,500.0989415231542,565.4589415231543
2017-05-30,4332,2,3,452.8716661404491,577.761666140449
2021-04-12,1287,1,1,2897.716256597105,3035.446256597105
2020-03-06,3044,1,1,783.7190988674834,953.0790988674835
2018-01-08,3100,1,2,478.31057050384373,589.3505705038436
2020-01-31,293,1,2,800.6394370194354,881.4294370194353
2020-12-31,742,3,1,1923.9496960247466,2009.5796960247467
2019-03-03,501,2,1,508.8908611672732,653.5808611672732
2019-05-07,4250,1,3,600.6747114380064,649.7147114380065
2017-01-28,1735,3,2,475.5127955750864,590.3127955750864
2020-03-13,1006,1,3,797.3112573666951,971.7412573666952
2019-11-11,4630,2,3,641.552539211996,761.2425392119959
